Timestamp,Email address,Reg. No.,Age Group,Gender,Instagram,WhatsApp,YouTube,Snapchat,Phone Type,Average screen time per day,Time spent on most used apps (hrs),Do you feel you use your phone too much?,What do you mainly use your phone for?,Do notifications distract you?
2025-01-13 17:50:00,student3671@example.com,REG202503671,24-26,Female,Yes,Yes,Yes,No,iPhone,6-8 hrs,4,Yes,Gaming,Yes
2025-01-13 17:55:00,student3672@example.com,REG202503672,24-26,Male,No,Yes,Yes,No,Android,6-8 hrs,3,No,Education,Yes
2025-01-13 18:00:00,student3673@example.com,REG202503673,18-20,Male,No,No,Yes,Yes,iPhone,4-6 hrs,2,Yes,Education,No
2025-01-13 18:05:00,student3674@example.com,REG202503674,21-23,Female,No,No,No,No,iPhone,2-4 hrs,7,No,Gaming,No
2025-01-13 18:10:00,student3675@example.com,REG202503675,24-26,Male,No,Yes,Yes,No,Android,8+ hrs,2,Yes,Social Media,Yes
2025-01-13 18:15:00,student3676@example.com,REG202503676,18-20,Male,No,No,Yes,No,iPhone,6-8 hrs,3,Yes,Social Media,No
2025-01-13 18:20:00,student3677@example.com,REG202503677,24-26,Male,Yes,No,No,Yes,Android,2-4 hrs,8,Yes,Education,Yes
2025-01-13 18:25:00,student3678@example.com,REG202503678,24-26,Male,Yes,No,Yes,Yes,iPhone,6-8 hrs,1,No,Social Media,Yes
2025-01-13 18:30:00,student3679@example.com,REG202503679,18-20,Male,No,Yes,No,Yes,Android,2-4 hrs,6,No,Social Media,Yes
2025-01-13 18:35:00,student3680@example.com,REG202503680,18-20,Female,No,No,Yes,No,iPhone,2-4 hrs,7,No,Entertainment,Yes
2025-01-13 18:40:00,student3681@example.com,REG202503681,24-26,Male,No,Yes,No,Yes,iPhone,8+ hrs,1,No,Social Media,No
2025-01-13 18:45:00,student3682@example.com,REG202503682,21-23,Female,No,Yes,Yes,Yes,iPhone,4-6 hrs,7,Yes,Social Media,No
2025-01-13 18:50:00,student3683@example.com,REG202503683,18-20,Male,Yes,No,Yes,No,Android,6-8 hrs,4,No,Communication,Yes
2025-01-13 18:55:00,student3684@example.com,REG202503684,24-26,Male,Yes,No,Yes,No,iPhone,2-4 hrs,5,No,Education,No
2025-01-13 19:00:00,student3685@example.com,REG202503685,24-26,Male,Yes,Yes,No,Yes,iPhone,2-4 hrs,3,Yes,Social Media,No
2025-01-13 19:05:00,student3686@example.com,REG202503686,21-23,Female,Yes,No,No,Yes,iPhone,2-4 hrs,7,Yes,Communication,No
2025-01-13 19:10:00,student3687@example.com,REG202503687,21-23,Female,Yes,Yes,No,Yes,Android,2-4 hrs,4,Yes,Communication,Yes
2025-01-13 19:15:00,student3688@example.com,REG202503688,24-26,Male,Yes,Yes,Yes,No,Android,4-6 hrs,3,No,Entertainment,Yes
2025-01-13 19:20:00,student3689@example.com,REG202503689,24-26,Female,Yes,No,No,Yes,iPhone,6-8 hrs,1,Yes,Gaming,No
2025-01-13 19:25:00,student3690@example.com,REG202503690,24-26,Male,No,Yes,No,No,iPhone,6-8 hrs,2,Yes,Social Media,No
2025-01-13 19:30:00,student3691@example.com,REG202503691,18-20,Male,Yes,No,Yes,No,Android,2-4 hrs,7,No,Gaming,No
2025-01-13 19:35:00,student3692@example.com,REG202503692,21-23,Female,No,No,Yes,Yes,iPhone,2-4 hrs,3,No,Social Media,Yes
2025-01-13 19:40:00,student3693@example.com,REG202503693,24-26,Male,Yes,Yes,Yes,No,iPhone,4-6 hrs,1,Yes,Education,No
2025-01-13 19:45:00,student3694@example.com,REG202503694,27-30,Male,No,Yes,Yes,Yes,iPhone,4-6 hrs,6,Yes,Education,No
2025-01-13 19:50:00,student3695@example.com,REG202503695,27-30,Male,No,No,Yes,Yes,Android,6-8 hrs,1,Yes,Communication,Yes
2025-01-13 19:55:00,student3696@example.com,REG202503696,21-23,Female,No,No,Yes,No,Android,8+ hrs,4,Yes,Education,No
2025-01-13 20:00:00,student3697@example.com,REG202503697,18-20,Female,No,No,No,No,Android,6-8 hrs,6,Yes,Communication,Yes
2025-01-13 20:05:00,student3698@example.com,REG202503698,18-20,Female,Yes,Yes,Yes,Yes,iPhone,4-6 hrs,6,Yes,Communication,Yes
2025-01-13 20:10:00,student3699@example.com,REG202503699,24-26,Female,No,No,No,Yes,iPhone,2-4 hrs,3,No,Education,No
2025-01-13 20:15:00,student3700@example.com,REG202503700,18-20,Female,Yes,No,Yes,Yes,Android,8+ hrs,7,Yes,Communication,Yes
2025-01-13 20:20:00,student3701@example.com,REG202503701,18-20,Female,Yes,No,No,No,Android,4-6 hrs,3,Yes,Gaming,No
2025-01-13 20:25:00,student3702@example.com,REG202503702,24-26,Male,Yes,No,No,No,iPhone,6-8 hrs,1,Yes,Entertainment,Yes
2025-01-13 20:30:00,student3703@example.com,REG202503703,27-30,Female,Yes,Yes,No,No,iPhone,4-6 hrs,3,No,Social Media,Yes
2025-01-13 20:35:00,student3704@example.com,REG202503704,27-30,Male,Yes,Yes,Yes,No,iPhone,6-8 hrs,7,No,Entertainment,No
2025-01-13 20:40:00,student3705@example.com,REG202503705,27-30,Female,Yes,No,Yes,No,Android,6-8 hrs,8,No,Education,Yes
2025-01-13 20:45:00,student3706@example.com,REG202503706,27-30,Male,Yes,Yes,Yes,No,Android,2-4 hrs,4,No,Communication,Yes
2025-01-13 20:50:00,student3707@example.com,REG202503707,18-20,Male,Yes,Yes,Yes,Yes,Android,4-6 hrs,5,Yes,Gaming,Yes
2025-01-13 20:55:00,student3708@example.com,REG202503708,18-20,Female,No,No,No,Yes,iPhone,8+ hrs,2,Yes,Gaming,No
2025-01-13 21:00:00,student3709@example.com,REG202503709,24-26,Female,No,Yes,No,Yes,iPhone,8+ hrs,2,No,Education,Yes
2025-01-13 21:05:00,student3710@example.com,REG202503710,21-23,Female,No,Yes,No,Yes,Android,6-8 hrs,5,Yes,Education,No
2025-01-13 21:10:00,student3711@example.com,REG202503711,18-20,Male,No,No,No,No,Android,2-4 hrs,6,No,Communication,No
2025-01-13 21:15:00,student3712@example.com,REG202503712,24-26,Male,Yes,No,No,No,Android,2-4 hrs,1,Yes,Education,No
2025-01-13 21:20:00,student3713@example.com,REG202503713,27-30,Female,Yes,No,No,No,Android,4-6 hrs,8,Yes,Gaming,Yes
2025-01-13 21:25:00,student3714@example.com,REG202503714,18-20,Female,No,No,Yes,No,iPhone,8+ hrs,7,Yes,Social Media,Yes
2025-01-13 21:30:00,student3715@example.com,REG202503715,24-26,Male,Yes,Yes,Yes,No,Android,8+ hrs,6,Yes,Education,No
2025-01-13 21:35:00,student3716@example.com,REG202503716,27-30,Male,No,Yes,Yes,Yes,iPhone,8+ hrs,7,Yes,Communication,No
2025-01-13 21:40:00,student3717@example.com,REG202503717,18-20,Male,Yes,No,No,No,iPhone,4-6 hrs,5,Yes,Entertainment,No
2025-01-13 21:45:00,student3718@example.com,REG202503718,24-26,Male,Yes,No,No,Yes,iPhone,6-8 hrs,6,Yes,Education,No
2025-01-13 21:50:00,student3719@example.com,REG202503719,21-23,Male,No,No,No,Yes,Android,6-8 hrs,5,No,Social Media,Yes
2025-01-13 21:55:00,student3720@example.com,REG202503720,27-30,Female,Yes,Yes,Yes,Yes,iPhone,4-6 hrs,1,No,Social Media,No
2025-01-13 22:00:00,student3721@example.com,REG202503721,18-20,Male,No,No,No,Yes,Android,6-8 hrs,1,Yes,Education,No
2025-01-13 22:05:00,student3722@example.com,REG202503722,24-26,Male,Yes,Yes,No,No,iPhone,2-4 hrs,4,Yes,Gaming,Yes
2025-01-13 22:10:00,student3723@example.com,REG202503723,24-26,Female,No,Yes,No,Yes,iPhone,6-8 hrs,4,Yes,Social Media,Yes
2025-01-13 22:15:00,student3724@example.com,REG202503724,24-26,Male,Yes,No,No,No,iPhone,6-8 hrs,6,Yes,Social Media,No
2025-01-13 22:20:00,student3725@example.com,REG202503725,21-23,Female,No,No,Yes,Yes,iPhone,8+ hrs,4,Yes,Gaming,Yes
2025-01-13 22:25:00,student3726@example.com,REG202503726,24-26,Male,No,No,No,Yes,iPhone,2-4 hrs,7,Yes,Education,No
2025-01-13 22:30:00,student3727@example.com,REG202503727,27-30,Female,Yes,No,Yes,No,Android,8+ hrs,5,No,Social Media,No
2025-01-13 22:35:00,student3728@example.com,REG202503728,21-23,Female,No,No,No,Yes,Android,8+ hrs,2,No,Gaming,Yes
2025-01-13 22:40:00,student3729@example.com,REG202503729,18-20,Female,No,Yes,No,No,Android,2-4 hrs,1,Yes,Entertainment,No
2025-01-13 22:45:00,student3730@example.com,REG202503730,21-23,Female,No,Yes,No,Yes,iPhone,8+ hrs,8,No,Entertainment,No
2025-01-13 22:50:00,student3731@example.com,REG202503731,18-20,Male,Yes,No,No,Yes,iPhone,6-8 hrs,2,Yes,Gaming,No
2025-01-13 22:55:00,student3732@example.com,REG202503732,18-20,Male,Yes,No,No,No,iPhone,4-6 hrs,4,No,Gaming,No
2025-01-13 23:00:00,student3733@example.com,REG202503733,27-30,Male,No,No,No,No,iPhone,2-4 hrs,4,No,Communication,Yes
2025-01-13 23:05:00,student3734@example.com,REG202503734,27-30,Female,No,No,Yes,No,iPhone,4-6 hrs,3,Yes,Communication,No
2025-01-13 23:10:00,student3735@example.com,REG202503735,27-30,Male,No,No,No,No,iPhone,6-8 hrs,4,Yes,Social Media,No
2025-01-13 23:15:00,student3736@example.com,REG202503736,27-30,Male,No,Yes,No,Yes,iPhone,4-6 hrs,8,Yes,Entertainment,Yes
2025-01-13 23:20:00,student3737@example.com,REG202503737,24-26,Female,Yes,Yes,Yes,No,Android,6-8 hrs,5,No,Education,No
2025-01-13 23:25:00,student3738@example.com,REG202503738,18-20,Male,No,Yes,No,No,iPhone,2-4 hrs,8,No,Education,No
2025-01-13 23:30:00,student3739@example.com,REG202503739,21-23,Female,Yes,No,No,No,Android,2-4 hrs,6,No,Communication,No
2025-01-13 23:35:00,student3740@example.com,REG202503740,21-23,Female,Yes,No,No,Yes,iPhone,4-6 hrs,2,No,Education,No
2025-01-13 23:40:00,student3741@example.com,REG202503741,27-30,Male,Yes,No,Yes,Yes,iPhone,2-4 hrs,4,Yes,Communication,Yes
2025-01-13 23:45:00,student3742@example.com,REG202503742,27-30,Female,No,Yes,No,Yes,iPhone,8+ hrs,7,No,Gaming,Yes
2025-01-13 23:50:00,student3743@example.com,REG202503743,18-20,Male,Yes,No,No,Yes,Android,6-8 hrs,8,No,Communication,No
2025-01-13 23:55:00,student3744@example.com,REG202503744,27-30,Male,No,Yes,No,No,Android,6-8 hrs,6,No,Communication,Yes
2025-01-14 00:00:00,student3745@example.com,REG202503745,24-26,Female,No,Yes,Yes,No,Android,2-4 hrs,1,Yes,Entertainment,Yes
2025-01-14 00:05:00,student3746@example.com,REG202503746,21-23,Female,Yes,No,No,No,Android,6-8 hrs,8,Yes,Social Media,No
2025-01-14 00:10:00,student3747@example.com,REG202503747,24-26,Male,Yes,Yes,Yes,No,Android,8+ hrs,2,Yes,Gaming,Yes
2025-01-14 00:15:00,student3748@example.com,REG202503748,27-30,Female,No,No,Yes,Yes,Android,2-4 hrs,7,No,Entertainment,Yes
2025-01-14 00:20:00,student3749@example.com,REG202503749,21-23,Male,No,No,Yes,No,iPhone,2-4 hrs,4,No,Education,Yes
2025-01-14 00:25:00,student3750@example.com,REG202503750,21-23,Male,Yes,Yes,Yes,No,iPhone,8+ hrs,8,No,Communication,Yes
2025-01-14 00:30:00,student3751@example.com,REG202503751,24-26,Female,No,No,Yes,Yes,Android,8+ hrs,1,No,Gaming,Yes
2025-01-14 00:35:00,student3752@example.com,REG202503752,24-26,Male,Yes,Yes,Yes,No,Android,6-8 hrs,5,No,Gaming,Yes
2025-01-14 00:40:00,student3753@example.com,REG202503753,27-30,Female,Yes,No,No,Yes,iPhone,6-8 hrs,5,No,Communication,Yes
2025-01-14 00:45:00,student3754@example.com,REG202503754,18-20,Female,Yes,Yes,No,No,Android,4-6 hrs,1,No,Social Media,No
2025-01-14 00:50:00,student3755@example.com,REG202503755,21-23,Female,Yes,Yes,Yes,Yes,Android,6-8 hrs,8,No,Education,No
2025-01-14 00:55:00,student3756@example.com,REG202503756,18-20,Female,No,Yes,Yes,Yes,iPhone,4-6 hrs,2,Yes,Education,Yes
2025-01-14 01:00:00,student3757@example.com,REG202503757,21-23,Male,Yes,Yes,Yes,No,Android,6-8 hrs,6,No,Gaming,No
2025-01-14 01:05:00,student3758@example.com,REG202503758,18-20,Female,Yes,No,Yes,Yes,Android,6-8 hrs,1,Yes,Entertainment,No
2025-01-14 01:10:00,student3759@example.com,REG202503759,27-30,Male,Yes,Yes,Yes,No,Android,4-6 hrs,7,Yes,Entertainment,No
2025-01-14 01:15:00,student3760@example.com,REG202503760,24-26,Male,Yes,Yes,Yes,Yes,iPhone,6-8 hrs,6,Yes,Communication,Yes
2025-01-14 01:20:00,student3761@example.com,REG202503761,27-30,Male,No,Yes,Yes,Yes,iPhone,6-8 hrs,2,No,Gaming,No
2025-01-14 01:25:00,student3762@example.com,REG202503762,21-23,Male,No,No,Yes,No,Android,2-4 hrs,2,No,Communication,Yes
2025-01-14 01:30:00,student3763@example.com,REG202503763,18-20,Male,No,Yes,No,Yes,iPhone,6-8 hrs,4,No,Entertainment,Yes
2025-01-14 01:35:00,student3764@example.com,REG202503764,24-26,Female,Yes,Yes,Yes,Yes,iPhone,2-4 hrs,2,No,Education,No
2025-01-14 01:40:00,student3765@example.com,REG202503765,21-23,Male,No,Yes,Yes,No,iPhone,4-6 hrs,5,Yes,Entertainment,No
2025-01-14 01:45:00,student3766@example.com,REG202503766,18-20,Female,No,No,No,No,iPhone,2-4 hrs,7,Yes,Education,No
2025-01-14 01:50:00,student3767@example.com,REG202503767,18-20,Female,No,No,Yes,Yes,Android,6-8 hrs,4,Yes,Social Media,Yes
2025-01-14 01:55:00,student3768@example.com,REG202503768,18-20,Female,No,No,No,Yes,iPhone,4-6 hrs,2,No,Communication,No
2025-01-14 02:00:00,student3769@example.com,REG202503769,18-20,Female,Yes,No,Yes,Yes,Android,4-6 hrs,6,No,Gaming,Yes
2025-01-14 02:05:00,student3770@example.com,REG202503770,18-20,Male,No,Yes,Yes,No,iPhone,4-6 hrs,2,Yes,Social Media,No
2025-01-14 02:10:00,student3771@example.com,REG202503771,27-30,Female,No,Yes,Yes,No,iPhone,8+ hrs,2,Yes,Entertainment,Yes
2025-01-14 02:15:00,student3772@example.com,REG202503772,24-26,Male,No,Yes,No,Yes,Android,2-4 hrs,4,No,Social Media,No
2025-01-14 02:20:00,student3773@example.com,REG202503773,18-20,Male,Yes,No,No,No,Android,4-6 hrs,4,No,Communication,Yes
2025-01-14 02:25:00,student3774@example.com,REG202503774,18-20,Female,No,Yes,No,No,Android,8+ hrs,3,No,Entertainment,No
2025-01-14 02:30:00,student3775@example.com,REG202503775,18-20,Female,No,Yes,Yes,No,Android,2-4 hrs,1,Yes,Education,Yes
2025-01-14 02:35:00,student3776@example.com,REG202503776,24-26,Male,No,Yes,No,No,Android,2-4 hrs,2,No,Communication,Yes
2025-01-14 02:40:00,student3777@example.com,REG202503777,21-23,Female,Yes,No,No,Yes,iPhone,2-4 hrs,3,Yes,Gaming,No
2025-01-14 02:45:00,student3778@example.com,REG202503778,24-26,Male,Yes,Yes,Yes,Yes,Android,4-6 hrs,4,Yes,Social Media,No
2025-01-14 02:50:00,student3779@example.com,REG202503779,27-30,Female,No,No,No,No,Android,4-6 hrs,4,Yes,Gaming,No
2025-01-14 02:55:00,student3780@example.com,REG202503780,18-20,Female,Yes,No,No,No,Android,4-6 hrs,1,No,Entertainment,Yes
2025-01-14 03:00:00,student3781@example.com,REG202503781,24-26,Male,Yes,No,No,Yes,iPhone,4-6 hrs,2,No,Communication,Yes
2025-01-14 03:05:00,student3782@example.com,REG202503782,27-30,Male,No,No,No,Yes,Android,2-4 hrs,8,Yes,Gaming,No
2025-01-14 03:10:00,student3783@example.com,REG202503783,18-20,Male,No,Yes,No,No,Android,6-8 hrs,6,No,Social Media,No
2025-01-14 03:15:00,student3784@example.com,REG202503784,24-26,Female,Yes,No,No,Yes,iPhone,4-6 hrs,3,Yes,Gaming,Yes
2025-01-14 03:20:00,student3785@example.com,REG202503785,21-23,Female,Yes,No,No,Yes,Android,4-6 hrs,1,Yes,Communication,Yes
2025-01-14 03:25:00,student3786@example.com,REG202503786,27-30,Male,No,No,Yes,Yes,iPhone,4-6 hrs,1,No,Entertainment,No
2025-01-14 03:30:00,student3787@example.com,REG202503787,18-20,Male,Yes,No,No,No,Android,6-8 hrs,4,Yes,Education,Yes
2025-01-14 03:35:00,student3788@example.com,REG202503788,21-23,Female,Yes,Yes,Yes,Yes,Android,2-4 hrs,4,Yes,Entertainment,No
2025-01-14 03:40:00,student3789@example.com,REG202503789,24-26,Female,Yes,Yes,No,Yes,iPhone,8+ hrs,1,No,Entertainment,Yes
2025-01-14 03:45:00,student3790@example.com,REG202503790,21-23,Female,No,Yes,Yes,No,Android,6-8 hrs,8,No,Communication,No
2025-01-14 03:50:00,student3791@example.com,REG202503791,27-30,Male,No,No,No,No,Android,2-4 hrs,4,No,Social Media,No
2025-01-14 03:55:00,student3792@example.com,REG202503792,27-30,Female,No,No,Yes,No,iPhone,4-6 hrs,4,No,Communication,Yes
2025-01-14 04:00:00,student3793@example.com,REG202503793,18-20,Female,Yes,Yes,No,No,iPhone,2-4 hrs,6,Yes,Education,Yes
2025-01-14 04:05:00,student3794@example.com,REG202503794,18-20,Male,Yes,No,Yes,No,Android,4-6 hrs,6,Yes,Education,Yes
2025-01-14 04:10:00,student3795@example.com,REG202503795,21-23,Male,No,Yes,Yes,Yes,iPhone,2-4 hrs,7,No,Communication,No
2025-01-14 04:15:00,student3796@example.com,REG202503796,24-26,Female,No,No,Yes,No,Android,2-4 hrs,6,Yes,Social Media,Yes
2025-01-14 04:20:00,student3797@example.com,REG202503797,24-26,Female,No,Yes,Yes,Yes,Android,8+ hrs,2,No,Entertainment,No
2025-01-14 04:25:00,student3798@example.com,REG202503798,18-20,Male,No,No,Yes,Yes,iPhone,4-6 hrs,5,No,Communication,No
2025-01-14 04:30:00,student3799@example.com,REG202503799,27-30,Male,No,Yes,No,No,iPhone,6-8 hrs,1,Yes,Entertainment,No
2025-01-14 04:35:00,student3800@example.com,REG202503800,18-20,Male,No,No,No,No,Android,2-4 hrs,3,No,Entertainment,No
2025-01-14 04:40:00,student3801@example.com,REG202503801,21-23,Female,No,Yes,No,Yes,iPhone,8+ hrs,7,Yes,Entertainment,No
2025-01-14 04:45:00,student3802@example.com,REG202503802,27-30,Female,Yes,Yes,Yes,No,Android,4-6 hrs,8,No,Education,No
2025-01-14 04:50:00,student3803@example.com,REG202503803,27-30,Female,No,No,No,No,iPhone,4-6 hrs,8,Yes,Education,Yes
2025-01-14 04:55:00,student3804@example.com,REG202503804,18-20,Female,No,No,No,No,Android,4-6 hrs,6,No,Entertainment,No
2025-01-14 05:00:00,student3805@example.com,REG202503805,27-30,Female,Yes,No,Yes,No,iPhone,2-4 hrs,5,No,Entertainment,Yes
2025-01-14 05:05:00,student3806@example.com,REG202503806,18-20,Male,Yes,No,Yes,Yes,iPhone,2-4 hrs,3,No,Education,No
2025-01-14 05:10:00,student3807@example.com,REG202503807,21-23,Male,Yes,No,No,No,Android,6-8 hrs,1,No,Entertainment,No
2025-01-14 05:15:00,student3808@example.com,REG202503808,21-23,Female,Yes,No,No,No,iPhone,8+ hrs,6,Yes,Gaming,No
2025-01-14 05:20:00,student3809@example.com,REG202503809,21-23,Female,Yes,No,No,Yes,Android,4-6 hrs,1,Yes,Education,Yes
2025-01-14 05:25:00,student3810@example.com,REG202503810,24-26,Male,Yes,No,No,No,Android,8+ hrs,3,No,Entertainment,Yes
2025-01-14 05:30:00,student3811@example.com,REG202503811,18-20,Male,No,No,No,Yes,iPhone,8+ hrs,4,No,Education,No
2025-01-14 05:35:00,student3812@example.com,REG202503812,18-20,Male,Yes,Yes,Yes,No,iPhone,4-6 hrs,3,Yes,Entertainment,Yes
2025-01-14 05:40:00,student3813@example.com,REG202503813,27-30,Female,Yes,No,No,Yes,iPhone,6-8 hrs,5,No,Education,Yes
2025-01-14 05:45:00,student3814@example.com,REG202503814,27-30,Female,No,Yes,Yes,Yes,Android,4-6 hrs,1,No,Gaming,No
2025-01-14 05:50:00,student3815@example.com,REG202503815,18-20,Female,Yes,No,Yes,Yes,Android,2-4 hrs,6,Yes,Gaming,No
2025-01-14 05:55:00,student3816@example.com,REG202503816,18-20,Female,No,Yes,No,Yes,iPhone,8+ hrs,6,Yes,Social Media,No
2025-01-14 06:00:00,student3817@example.com,REG202503817,21-23,Female,Yes,Yes,Yes,No,Android,6-8 hrs,4,Yes,Social Media,No
2025-01-14 06:05:00,student3818@example.com,REG202503818,27-30,Male,Yes,Yes,No,No,iPhone,4-6 hrs,7,No,Entertainment,Yes
2025-01-14 06:10:00,student3819@example.com,REG202503819,27-30,Male,Yes,No,No,No,iPhone,4-6 hrs,1,Yes,Social Media,Yes
2025-01-14 06:15:00,student3820@example.com,REG202503820,21-23,Male,No,Yes,Yes,Yes,Android,6-8 hrs,3,Yes,Education,No
2025-01-14 06:20:00,student3821@example.com,REG202503821,27-30,Female,Yes,No,No,Yes,iPhone,4-6 hrs,3,No,Entertainment,No
2025-01-14 06:25:00,student3822@example.com,REG202503822,24-26,Female,Yes,No,Yes,Yes,iPhone,2-4 hrs,7,No,Entertainment,No
2025-01-14 06:30:00,student3823@example.com,REG202503823,21-23,Female,Yes,Yes,No,Yes,Android,2-4 hrs,5,No,Social Media,No
2025-01-14 06:35:00,student3824@example.com,REG202503824,18-20,Female,No,No,Yes,Yes,Android,8+ hrs,6,No,Entertainment,Yes
2025-01-14 06:40:00,student3825@example.com,REG202503825,18-20,Female,Yes,No,No,Yes,Android,8+ hrs,8,Yes,Entertainment,Yes
2025-01-14 06:45:00,student3826@example.com,REG202503826,21-23,Female,No,Yes,Yes,No,Android,6-8 hrs,7,No,Entertainment,No
2025-01-14 06:50:00,student3827@example.com,REG202503827,18-20,Female,No,Yes,Yes,Yes,iPhone,6-8 hrs,7,Yes,Education,Yes
2025-01-14 06:55:00,student3828@example.com,REG202503828,27-30,Female,Yes,Yes,Yes,No,iPhone,2-4 hrs,3,No,Communication,Yes
2025-01-14 07:00:00,student3829@example.com,REG202503829,27-30,Male,Yes,No,No,Yes,Android,4-6 hrs,3,No,Education,No
2025-01-14 07:05:00,student3830@example.com,REG202503830,18-20,Female,No,No,No,Yes,iPhone,8+ hrs,6,No,Education,Yes
2025-01-14 07:10:00,student3831@example.com,REG202503831,24-26,Female,Yes,No,No,Yes,iPhone,4-6 hrs,4,No,Social Media,Yes
2025-01-14 07:15:00,student3832@example.com,REG202503832,21-23,Female,Yes,No,Yes,No,Android,8+ hrs,7,No,Gaming,Yes
2025-01-14 07:20:00,student3833@example.com,REG202503833,18-20,Female,No,No,No,Yes,Android,2-4 hrs,1,Yes,Education,No
2025-01-14 07:25:00,student3834@example.com,REG202503834,24-26,Male,Yes,No,Yes,No,iPhone,2-4 hrs,3,Yes,Education,Yes
2025-01-14 07:30:00,student3835@example.com,REG202503835,27-30,Male,No,Yes,Yes,Yes,iPhone,6-8 hrs,8,Yes,Gaming,Yes
2025-01-14 07:35:00,student3836@example.com,REG202503836,21-23,Male,No,No,No,No,Android,8+ hrs,7,Yes,Communication,Yes
2025-01-14 07:40:00,student3837@example.com,REG202503837,21-23,Female,Yes,Yes,No,Yes,iPhone,4-6 hrs,2,No,Communication,Yes
2025-01-14 07:45:00,student3838@example.com,REG202503838,27-30,Male,Yes,Yes,Yes,No,Android,4-6 hrs,4,No,Education,No
2025-01-14 07:50:00,student3839@example.com,REG202503839,21-23,Female,No,No,Yes,Yes,iPhone,6-8 hrs,5,Yes,Gaming,No
2025-01-14 07:55:00,student3840@example.com,REG202503840,21-23,Male,No,Yes,Yes,Yes,Android,6-8 hrs,6,Yes,Education,No
2025-01-14 08:00:00,student3841@example.com,REG202503841,18-20,Male,No,Yes,Yes,No,iPhone,6-8 hrs,2,Yes,Gaming,No
2025-01-14 08:05:00,student3842@example.com,REG202503842,18-20,Female,Yes,No,Yes,No,iPhone,2-4 hrs,4,Yes,Communication,No
2025-01-14 08:10:00,student3843@example.com,REG202503843,27-30,Male,No,No,No,Yes,iPhone,8+ hrs,5,No,Social Media,Yes
2025-01-14 08:15:00,student3844@example.com,REG202503844,18-20,Male,Yes,Yes,No,Yes,Android,2-4 hrs,2,No,Gaming,No
2025-01-14 08:20:00,student3845@example.com,REG202503845,24-26,Male,No,Yes,No,No,Android,8+ hrs,8,No,Entertainment,No
2025-01-14 08:25:00,student3846@example.com,REG202503846,18-20,Female,No,No,No,Yes,Android,4-6 hrs,4,No,Entertainment,No
2025-01-14 08:30:00,student3847@example.com,REG202503847,24-26,Male,No,Yes,No,Yes,iPhone,4-6 hrs,5,Yes,Entertainment,Yes
2025-01-14 08:35:00,student3848@example.com,REG202503848,27-30,Male,No,Yes,Yes,No,iPhone,8+ hrs,5,No,Education,Yes
2025-01-14 08:40:00,student3849@example.com,REG202503849,21-23,Male,Yes,No,Yes,Yes,iPhone,4-6 hrs,2,Yes,Education,No
2025-01-14 08:45:00,student3850@example.com,REG202503850,27-30,Male,Yes,No,No,Yes,Android,4-6 hrs,6,Yes,Communication,No
2025-01-14 08:50:00,student3851@example.com,REG202503851,18-20,Male,Yes,Yes,No,Yes,Android,6-8 hrs,6,Yes,Entertainment,Yes
2025-01-14 08:55:00,student3852@example.com,REG202503852,21-23,Female,No,Yes,No,Yes,Android,8+ hrs,2,Yes,Gaming,Yes
2025-01-14 09:00:00,student3853@example.com,REG202503853,21-23,Female,No,No,Yes,No,iPhone,4-6 hrs,4,Yes,Entertainment,No
2025-01-14 09:05:00,student3854@example.com,REG202503854,18-20,Female,No,Yes,Yes,Yes,iPhone,4-6 hrs,5,No,Communication,Yes
2025-01-14 09:10:00,student3855@example.com,REG202503855,21-23,Female,No,No,Yes,No,Android,2-4 hrs,7,Yes,Entertainment,No
2025-01-14 09:15:00,student3856@example.com,REG202503856,21-23,Male,No,No,Yes,No,iPhone,2-4 hrs,4,Yes,Communication,No
2025-01-14 09:20:00,student3857@example.com,REG202503857,18-20,Male,No,No,No,No,Android,8+ hrs,2,No,Social Media,No
2025-01-14 09:25:00,student3858@example.com,REG202503858,24-26,Male,Yes,No,Yes,No,Android,8+ hrs,8,Yes,Education,No
2025-01-14 09:30:00,student3859@example.com,REG202503859,24-26,Female,Yes,No,No,Yes,Android,4-6 hrs,2,No,Communication,No
2025-01-14 09:35:00,student3860@example.com,REG202503860,18-20,Female,No,Yes,No,No,Android,2-4 hrs,5,Yes,Communication,No
2025-01-14 09:40:00,student3861@example.com,REG202503861,21-23,Male,Yes,Yes,No,No,iPhone,6-8 hrs,7,No,Gaming,No
2025-01-14 09:45:00,student3862@example.com,REG202503862,18-20,Male,Yes,No,No,Yes,Android,8+ hrs,6,No,Social Media,No
2025-01-14 09:50:00,student3863@example.com,REG202503863,27-30,Male,No,Yes,No,Yes,iPhone,2-4 hrs,4,No,Education,No
2025-01-14 09:55:00,student3864@example.com,REG202503864,27-30,Female,No,No,No,No,Android,6-8 hrs,2,No,Education,No
2025-01-14 10:00:00,student3865@example.com,REG202503865,18-20,Female,No,Yes,No,Yes,Android,6-8 hrs,6,Yes,Communication,Yes
2025-01-14 10:05:00,student3866@example.com,REG202503866,21-23,Male,Yes,Yes,No,No,Android,6-8 hrs,4,No,Communication,No
2025-01-14 10:10:00,student3867@example.com,REG202503867,18-20,Female,No,No,Yes,No,iPhone,4-6 hrs,3,No,Entertainment,Yes
2025-01-14 10:15:00,student3868@example.com,REG202503868,27-30,Female,Yes,No,No,Yes,iPhone,2-4 hrs,2,No,Social Media,No
